cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id
1ypgij14,bdcfff55eaabeaa26d71810113d717ef85e417d1,PMC,MIMOX: a web tool for phage display based epitope mapping,10.1186/1471-2105-7-451,PMC1618411,17038191,cc-by,"BACKGROUND: Phage display is widely used in basic research such as the exploration of protein-protein interaction sites and networks, and applied research such as the development of new drugs, vaccines, and diagnostics. It has also become a promising method for epitope mapping. Research on new algorithms that assist and automate phage display based epitope mapping has attracted many groups. Most of the existing tools have not been implemented as an online service until now however, making it less convenient for the community to access, utilize, and evaluate them. RESULTS: We present MIMOX, a free web tool that helps to map the native epitope of an antibody based on one or more user supplied mimotopes and the antigen structure. MIMOX was coded in Perl using modules from the Bioperl project. It has two sections. In the first section, MIMOX provides a simple interface for ClustalW to align a set of mimotopes. It also provides a simple statistical method to derive the consensus sequence and embeds JalView as a Java applet to view and manage the alignment. In the second section, MIMOX can map a single mimotope or a consensus sequence of a set of mimotopes, on to the corresponding antigen structure and search for all of the clusters of residues that could represent the native epitope. NACCESS is used to evaluate the surface accessibility of the candidate clusters; and Jmol is embedded to view them interactively in their 3D context. Initial case studies show that MIMOX can reproduce mappings from existing tools such as FINDMAP and 3DEX, as well as providing novel, rational results. CONCLUSION: A web-based tool called MIMOX has been developed for phage display based epitope mapping. As a publicly available online service in this area, it is convenient for the community to access, utilize, and evaluate, complementing other existing programs. MIMOX is freely available at .",2006-10-12,"Huang, Jian; Gutteridge, Alex; Honda, Wataru; Kanehisa, Minoru",BMC Bioinformatics,,,,document_parses/pdf_json/bdcfff55eaabeaa26d71810113d717ef85e417d1.json,document_parses/pmc_json/PMC1618411.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1618411/,
1axxmq84,d90d787828b6f96b4a93eb6948d613293bc51bf9,PMC,Endogenous Cell Repair of Chronic Demyelination,10.1097/01.jnen.0000205142.08716.7e,PMC1635791,16651886,bronze-oa,"In multiple sclerosis lesions, remyelination typically fails with repeated or chronic demyelinating episodes and results in neurologic disability. Acute demyelination models in rodents typically exhibit robust spontaneous remyelination that prevents appropriate evaluation of strategies for improving conditions of insufficient remyelination. In the current study, we used a mouse model of chronic demyelination induced by continuous ingestion of 0.2% cuprizone for 12 weeks. This chronic process depleted the oligodendrocyte progenitor population and impaired oligodendrocyte regeneration. Remyelination remained limited after removal of cuprizone from the diet. Fibroblast growth factor 2 (FGF2) expression was persistently increased in the corpus callosum of chronically demyelinated mice as compared with nonlesioned mice. We used FGF2(−/−)mice to determine whether removal of endogenous FGF2 promoted remyelination of chronically demyelinated areas. Wild-type and FGF2(−/−)mice exhibited similar demyelination during chronic cuprizone treatment. Importantly, in contrast to wild-type mice, the FGF2(−/−)mice spontaneously remyelinated completely during the recovery period after chronic demyelination. Increased remyelination in FGF2(−/−)mice correlated with enhanced oligodendroglial regeneration. FGF2 genotype did not alter the density of oligodendrocyte progenitor cells or proliferating cells after chronic demyelination. These findings indicate that attenuating FGF2 created a sufficiently permissive lesion environment for endogenous cells to effectively remyelinate viable axons even after chronic demyelination.",2006-03-01,"Armstrong, Regina C.; Le, Tuan Q.; Flint, Nicole C.; Vana, Adam C.; Zhou, Yong-Xing",Journal of Neuropathology and Experimental Neurology,,,,document_parses/pdf_json/d90d787828b6f96b4a93eb6948d613293bc51bf9.json,document_parses/pmc_json/PMC1635791.xml.json,https://academic.oup.com/jnen/article-pdf/65/3/245/8276837/65-3-245.pdf,
cxzlmfst,d4f0247db5e916c20eae3f6d772e8572eb828236; 4eb6e165ee705e2ae2a24ed2d4e67da42831ff4a,PMC,Automated identification of multiple micro-organisms from resequencing DNA microarrays,10.1093/nar/gkl565,PMC1636417,17012284,cc-by-nc,"There is an increasing recognition that detailed nucleic acid sequence information will be useful and even required in the diagnosis, treatment and surveillance of many significant pathogens. Because generating detailed information about pathogens leads to significantly larger amounts of data, it is necessary to develop automated analysis methods to reduce analysis time and to standardize identification criteria. This is especially important for multiple pathogen assays designed to reduce assay time and costs. In this paper, we present a successful algorithm for detecting pathogens and reporting the maximum level of detail possible using multi-pathogen resequencing microarrays. The algorithm filters the sequence of base calls from the microarray and finds entries in genetic databases that most closely match. Taxonomic databases are then used to relate these entries to each other so that the microorganism can be identified. Although developed using a resequencing microarray, the approach is applicable to any assay method that produces base call sequence information. The success and continued development of this approach means that a non-expert can now perform unassisted analysis of the results obtained from partial sequence data.",2006-09-29,"Malanoski, Anthony P.; Lin, Baochuan; Wang, Zheng; Schnur, Joel M.; Stenger, David A.",Nucleic Acids Res,,,,document_parses/pdf_json/d4f0247db5e916c20eae3f6d772e8572eb828236.json; document_parses/pdf_json/4eb6e165ee705e2ae2a24ed2d4e67da42831ff4a.json,document_parses/pmc_json/PMC1636417.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1636417/,
br2p09pg,daee7f7d31f4bf1c0ef883bcd6c124b6e94cbee7; ad9ac0ac5e7da097253fd545b56e2b15ee9de34f,PMC,Molecular dynamics simulations of human [Formula: see text]: the role of modified bases in mRNA recognition,10.1093/nar/gkl580,PMC1636460,17012271,cc-by-nc,"Accuracy in translation of the genetic code into proteins depends upon correct tRNA–mRNA recognition in the context of the ribosome. In human [Formula: see text] three modified bases are present in the anticodon stem–loop—2-methylthio-N6-threonylcarbamoyladenosine at position 37 (ms(2)t(6)A37), 5-methoxycarbonylmethyl-2-thiouridine at position 34 (mcm(5)s(2)U34) and pseudouridine (ψ) at position 39—two of which, ms(2)t(6)A37 and mcm(5)s(2)U34, are required to achieve wild-type binding activity of wild-type human [Formula: see text] [C. Yarian, M. Marszalek, E. Sochacka, A. Malkiewicz, R. Guenther, A. Miskiewicz and P. F. Agris (2000) Biochemistry, 39, 13390–13395]. Molecular dynamics simulations of nine tRNA anticodon stem–loops with different combinations of nonstandard bases were performed. The wild-type simulation exhibited a canonical anticodon stair-stepped conformation. The ms(2)t(6) modification at position 37 is required for maintenance of this structure and reduces solvent accessibility of U36. Ms(2)t(6)A37 generally hydrogen bonds across the loop and may prevent U36 from rotating into solution. A water molecule does coordinate to ψ39 most of the simulation time but weakly, as most of the residence lifetimes are <40 ps.",2006-09-29,"McCrate, Nina E.; Varner, Mychel E.; Kim, Kenneth I.; Nagan, Maria C.",Nucleic Acids Res,,,,document_parses/pdf_json/daee7f7d31f4bf1c0ef883bcd6c124b6e94cbee7.json; document_parses/pdf_json/ad9ac0ac5e7da097253fd545b56e2b15ee9de34f.json,document_parses/pmc_json/PMC1636460.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1636460/,
kt9pmfdr,52566dccb4bd8044edc87b1a0aa268320a6ea3d4; 8b39433dd865c0f71c7b2f333e1f506b73d722f1,PMC,A novel endonuclease IV post-PCR genotyping system,10.1093/nar/gkl679,PMC1636472,17012270,cc-by-nc,"Here we describe a novel endonuclease IV (Endo IV) based assay utilizing a substrate that mimics the abasic lesions that normally occur in double-stranded DNA. The three component substrate is characterized by single-stranded DNA target, an oligonucleotide probe, separated from a helper oligonucleotide by a one base gap. The oligonucleotide probe contains a non-fluorescent quencher at the 5′ end and fluorophore attached to the 3′ end through a special rigid linker. Fluorescence of the oligonucleotide probe is efficiently quenched by the interaction of terminal dye and quencher when not hybridized. Upon hybridization of the oligonucleotide probe and helper probe to their complementary target, the phosphodiester linkage between the rigid linker and the 3′ end of the probe is efficiently cleaved, generating a fluorescent signal. In this study, the use of the Endo IV assay as a post-PCR amplification detection system is demonstrated. High sensitivity and specificity are illustrated using single nucleotide polymorphism detection.",2006-09-29,"Kutyavin, Igor V.; Milesi, Dave; Belousov, Yevgeniy; Podyminogin, Mikhail; Vorobiev, Alexei; Gorn, Vladimir; Lukhtanov, Eugeny A.; Vermeulen, Nicolaas M. J.; Mahoney, Walt",Nucleic Acids Res,,,,document_parses/pdf_json/52566dccb4bd8044edc87b1a0aa268320a6ea3d4.json; document_parses/pdf_json/8b39433dd865c0f71c7b2f333e1f506b73d722f1.json,document_parses/pmc_json/PMC1636472.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1636472/,
5fl0rk90,12de3563e18c3c6c5943fa8216e0eea970a590cd,PMC,Pandemic influenza preparedness: an ethical framework to guide decision-making,10.1186/1472-6939-7-12,PMC1698926,17144926,cc-by,"BACKGROUND: Planning for the next pandemic influenza outbreak is underway in hospitals across the world. The global SARS experience has taught us that ethical frameworks to guide decision-making may help to reduce collateral damage and increase trust and solidarity within and between health care organisations. Good pandemic planning requires reflection on values because science alone cannot tell us how to prepare for a public health crisis. DISCUSSION: In this paper, we present an ethical framework for pandemic influenza planning. The ethical framework was developed with expertise from clinical, organisational and public health ethics and validated through a stakeholder engagement process. The ethical framework includes both substantive and procedural elements for ethical pandemic influenza planning. The incorporation of ethics into pandemic planning can be helped by senior hospital administrators sponsoring its use, by having stakeholders vet the framework, and by designing or identifying decision review processes. We discuss the merits and limits of an applied ethical framework for hospital decision-making, as well as the robustness of the framework. SUMMARY: The need for reflection on the ethical issues raised by the spectre of a pandemic influenza outbreak is great. Our efforts to address the normative aspects of pandemic planning in hospitals have generated interest from other hospitals and from the governmental sector. The framework will require re-evaluation and refinement and we hope that this paper will generate feedback on how to make it even more robust.",2006-12-04,"Thompson, Alison K; Faith, Karen; Gibson, Jennifer L; Upshur, Ross EG",BMC Med Ethics,,,,document_parses/pdf_json/12de3563e18c3c6c5943fa8216e0eea970a590cd.json,document_parses/pmc_json/PMC1698926.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1698926/,
kuf3ssdb,c0f8a4eef924cdeeeb5b17ae685760bf7cce9223,PMC,Open lung biopsy in early-stage acute respiratory distress syndrome,10.1186/cc4981,PMC1751007,16859510,cc-by,"INTRODUCTION: Acute respiratory distress syndrome (ARDS) has heterogeneous etiologies, rapid progressive change and a high mortality rate. To improve the outcome of ARDS, accurate diagnosis is essential to the application of effective early treatment. The present study investigated the clinical effects and safety of open lung biopsy (OLB) in patients with early-stage ARDS of suspected non-infectious origin. METHODS: We undertook a retrospective study of 41 patients with early-stage ARDS (defined as one week or less after intubation) who underwent OLB in two medical intensive care units of a tertiary care hospital from 1999 to 2005. Data analyzed included baseline characteristics, complication rate, pathological diagnoses, treatment alterations, and hospital survival. RESULTS: The age of patients was 55 ± 17 years (mean ± SD). The average ratio of arterial partial pressure of oxygen (PaO(2)) to fraction of inspired oxygen (FiO(2)) was 116 ± 43 mmHg (mean ± SD) at biopsy. Seventeen patients (41%) were immunocompromised. Postoperative complications occurred in 20% of patients (8/41). All biopsies provided a pathological diagnosis with a diagnostic yield of 100%. Specific pathological diagnoses were made for 44% of patients (18/41). Biopsy findings led to an alteration of treatment modality in 73% of patients (30/41). The treatment alteration rate was higher in patients with nonspecific diagnoses than in patients with specific diagnoses (p = 0.0024). Overall mortality was 50% (21/41) and was not influenced by age, gender, pre-OLB oxygenation, complication rate, pathological results, and alteration of treatment. There was no surgery-related mortality. The survival rate for immunocompromised patients was better than that for immunocompetent patients (71% versus 33%; p = 0.0187) in this study. CONCLUSION: Our retrospective study suggests that OLB was a useful and acceptably safe diagnostic procedure in some selected patients with early-stage ARDS.",2006-07-19,"Kao, Kuo-Chin; Tsai, Ying-Huang; Wu, Yao-Kuang; Chen, Ning-Hung; Hsieh, Meng-Jer; Huang, Shiu-Feng; Huang, Chung-Chi",Crit Care,,,,document_parses/pdf_json/c0f8a4eef924cdeeeb5b17ae685760bf7cce9223.json,document_parses/pmc_json/PMC1751007.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1751007/,
rr2wwvue,c64f525d77bf8b2ae4439a875f1bd8eb197a0519,PMC,Association and Host Selectivity in Multi-Host Pathogens,10.1371/journal.pone.0000041,PMC1762347,17183670,cc-by,"The distribution of multi-host pathogens over their host range conditions their population dynamics and structure. Also, host co-infection by different pathogens may have important consequences for the evolution of hosts and pathogens, and host-pathogen co-evolution. Hence it is of interest to know if the distribution of pathogens over their host range is random, or if there are associations between hosts and pathogens, or between pathogens sharing a host. To analyse these issues we propose indices for the observed patterns of host infection by pathogens, and for the observed patterns of co-infection, and tests to analyse if these patterns conform to randomness or reflect associations. Applying these tests to the prevalence of five plant viruses on 21 wild plant species evidenced host-virus associations: most hosts and viruses were selective for viruses and hosts, respectively. Interestingly, the more host-selective viruses were the more prevalent ones, suggesting that host specialisation is a successful strategy for multi-host pathogens. Analyses also showed that viruses tended to associate positively in co-infected hosts. The developed indices and tests provide the tools to analyse how strong and common are these associations among different groups of pathogens, which will help to understand and model the population biology of multi-host pathogens.",2006-12-20,"Malpica, José M.; Sacristán, Soledad; Fraile, Aurora; García-Arenal, Fernando",PLoS One,,,,document_parses/pdf_json/c64f525d77bf8b2ae4439a875f1bd8eb197a0519.json,document_parses/pmc_json/PMC1762347.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1762347/,
1n0rg5vd,6af02873a430f5f75dc56a917f26feaea89b8e79,PMC,The Effectiveness of Contact Tracing in Emerging Epidemics,10.1371/journal.pone.0000012,PMC1762362,17183638,cc-by,"BACKGROUND: Contact tracing plays an important role in the control of emerging infectious diseases, but little is known yet about its effectiveness. Here we deduce from a generic mathematical model how effectiveness of tracing relates to various aspects of time, such as the course of individual infectivity, the (variability in) time between infection and symptom-based detection, and delays in the tracing process. In addition, the possibility of iteratively tracing of yet asymptomatic infecteds is considered. With these insights we explain why contact tracing was and will be effective for control of smallpox and SARS, only partially effective for foot-and-mouth disease, and likely not effective for influenza. METHODS AND FINDINGS: We investigate contact tracing in a model of an emerging epidemic that is flexible enough to use for most infections. We consider isolation of symptomatic infecteds as the basic scenario, and express effectiveness as the proportion of contacts that need to be traced for a reproduction ratio smaller than 1. We obtain general results for special cases, which are interpreted with respect to the likely success of tracing for influenza, smallpox, SARS, and foot-and-mouth disease epidemics. CONCLUSIONS: We conclude that (1) there is no general predictive formula for the proportion to be traced as there is for the proportion to be vaccinated; (2) variability in time to detection is favourable for effective tracing; (3) tracing effectiveness need not be sensitive to the duration of the latent period and tracing delays; (4) iterative tracing primarily improves effectiveness when single-step tracing is on the brink of being effective.",2006-12-20,"Klinkenberg, Don; Fraser, Christophe; Heesterbeek, Hans",PLoS One,,,,document_parses/pdf_json/6af02873a430f5f75dc56a917f26feaea89b8e79.json,document_parses/pmc_json/PMC1762362.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1762362/,
nzh87aux,9b7a0ad7b6c7f59e7a6cf1dc9d07912a273d19b5,PMC,The Waiting Time for Inter-Country Spread of Pandemic Influenza,10.1371/journal.pone.0000143,PMC1764036,17206278,cc-by,"BACKGROUND: The time delay between the start of an influenza pandemic and its subsequent initiation in other countries is highly relevant to preparedness planning. We quantify the distribution of this random time in terms of the separate components of this delay, and assess how the delay may be extended by non-pharmaceutical interventions. METHODS AND FINDINGS: The model constructed for this time delay accounts for: (i) epidemic growth in the source region, (ii) the delay until an infected individual from the source region seeks to travel to an at-risk country, (iii) the chance that infected travelers are detected by screening at exit and entry borders, (iv) the possibility of in-flight transmission, (v) the chance that an infected arrival might not initiate an epidemic, and (vi) the delay until infection in the at-risk country gathers momentum. Efforts that reduce the disease reproduction number in the source region below two and severe travel restrictions are most effective for delaying a local epidemic, and under favourable circumstances, could add several months to the delay. On the other hand, the model predicts that border screening for symptomatic infection, wearing a protective mask during travel, promoting early presentation of cases arising among arriving passengers and moderate reduction in travel volumes increase the delay only by a matter of days or weeks. Elevated in-flight transmission reduces the delay only minimally. CONCLUSIONS: The delay until an epidemic of pandemic strain influenza is imported into an at-risk country is largely determined by the course of the epidemic in the source region and the number of travelers attempting to enter the at-risk country, and is little affected by non-pharmaceutical interventions targeting these travelers. Short of preventing international travel altogether, eradicating a nascent pandemic in the source region appears to be the only reliable method of preventing country-to-country spread of a pandemic strain of influenza.",2007-01-03,"Caley, Peter; Becker, Niels G.; Philp, David J.",PLoS One,,,,document_parses/pdf_json/9b7a0ad7b6c7f59e7a6cf1dc9d07912a273d19b5.json,document_parses/pmc_json/PMC1764036.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1764036/,
1y5nej0m,b6353f8b0fcd86c2fd1e6f27c9b18a3ccc07980b,PMC,Neutralizing Antibody Fails to Impact the Course of Ebola Virus Infection in Monkeys,10.1371/journal.ppat.0030009,PMC1779296,17238286,cc0,"Prophylaxis with high doses of neutralizing antibody typically offers protection against challenge with viruses producing acute infections. In this study, we have investigated the ability of the neutralizing human monoclonal antibody, KZ52, to protect against Ebola virus in rhesus macaques. This antibody was previously shown to fully protect guinea pigs from infection. Four rhesus macaques were given 50 mg/kg of neutralizing human monoclonal antibody KZ52 intravenously 1 d before challenge with 1,000 plaque-forming units of Ebola virus, followed by a second dose of 50 mg/kg antibody 4 d after challenge. A control animal was exposed to virus in the absence of antibody treatment. Passive transfer of the neutralizing human monoclonal antibody not only failed to protect macaques against challenge with Ebola virus but also had a minimal effect on the explosive viral replication following infection. We show that the inability of antibody to impact infection was not due to neutralization escape. It appears that Ebola virus has a mechanism of infection propagation in vivo in macaques that is uniquely insensitive even to high concentrations of neutralizing antibody.",2007-01-19,"Oswald, Wendelien B; Geisbert, Thomas W; Davis, Kelly J; Geisbert, Joan B; Sullivan, Nancy J; Jahrling, Peter B; Parren, Paul W. H. I; Burton, Dennis R",PLoS Pathog,,,,document_parses/pdf_json/b6353f8b0fcd86c2fd1e6f27c9b18a3ccc07980b.json,document_parses/pmc_json/PMC1779296.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1779296/,
fvfjz7al,53dbd21da3e3a026ab15e946639b45970d6304de,PMC,Public health preparedness in Alberta: a systems-level study,10.1186/1471-2458-6-313,PMC1779785,17194305,cc-by,"BACKGROUND: Recent international and national events have brought critical attention to the Canadian public health system and how prepared the system is to respond to various types of contemporary public health threats. This article describes the study design and methods being used to conduct a systems-level analysis of public health preparedness in the province of Alberta, Canada. The project is being funded under the Health Research Fund, Alberta Heritage Foundation for Medical Research. METHODS/DESIGN: We use an embedded, multiple-case study design, integrating qualitative and quantitative methods to measure empirically the degree of inter-organizational coordination existing among public health agencies in Alberta, Canada. We situate our measures of inter-organizational network ties within a systems-level framework to assess the relative influence of inter-organizational ties, individual organizational attributes, and institutional environmental features on public health preparedness. The relative contribution of each component is examined for two potential public health threats: pandemic influenza and West Nile virus. DISCUSSION: The organizational dimensions of public health preparedness depend on a complex mix of individual organizational characteristics, inter-agency relationships, and institutional environmental factors. Our study is designed to discriminate among these different system components and assess the independent influence of each on the other, as well as the overall level of public health preparedness in Alberta. While all agree that competent organizations and functioning networks are important components of public health preparedness, this study is one of the first to use formal network analysis to study the role of inter-agency networks in the development of prepared public health systems.",2006-12-28,"Moore, Douglas; Shiell, Alan; Noseworthy, Tom; Russell, Margaret; Predy, Gerald",BMC Public Health,,,,document_parses/pdf_json/53dbd21da3e3a026ab15e946639b45970d6304de.json,document_parses/pmc_json/PMC1779785.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1779785/,
lntn11a9,9795fe49f827ff0654ce919cd8b7450e8a2b40d8,PMC,The immunoregulatory and allergy-associated cytokines in the aetiology of the otitis media with effusion.,10.1080/09629350410001688477,PMC1781541,15203548,no-cc,"Inflammation in the middle ear mucosa, which can be provoked by different primary factors such as bacterial and viral infection, local allergic reactions and reflux, is the crucial event in the pathogenesis of otitis media with effusion (OME). Unresolved acute inflammatory responses or defective immunoregulation of middle inflammation can promote chronic inflammatory processes and stimulate the chronic condition of OME. Cytokines are the central molecular regulators of middle ear inflammation and can switch the acute phase of inflammation in the chronic stage and induce molecular-pathological processes leading to the histopathological changes accompanying OME. In this review we present cytokines identified in otitis media, immunoregulatory [interleukin (IL)-2, IL-10, transforming growth factor-beta]) and allergy associated (IL-4, IL-5, granulocyte-macrophage colony-stimulating factor), as crucial molecular regulators, responsible for chronic inflammation in the middle ear and the chronic condition of OME.",2004-04-29,"Smirnova, Marina G; Birchall, John P; Pearson, Jeffrey P",Mediators Inflamm,,,,document_parses/pdf_json/9795fe49f827ff0654ce919cd8b7450e8a2b40d8.json,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1781541/,
nzk8m912,b3ab47699907f78c2ac478d06f682f56fa0cf351,PMC,"Bench-to-bedside review: Critical illness-associated cognitive dysfunction – mechanisms, markers, and emerging therapeutics",10.1186/cc5078,PMC1794449,17118217,no-cc,"Cognitive dysfunction is common in critically ill patients, not only during the acute illness but also long after its resolution. A large number of pathophysiologic mechanisms are thought to underlie critical illness-associated cognitive dysfunction, including neuro-transmitter abnormalities and occult diffuse brain injury. Markers that could be used to evaluate the influence of specific mechanisms in individual patients include serum anticholinergic activity, certain brain proteins, and tissue sodium concentration determination via high-resolution three-dimensional magnetic resonance imaging. Although recent therapeutic advances in this area are exciting, they are still too immature to influence patient care. Additional research is needed if we are to understand better the relative contributions of specific mechanisms to the development of critical illness-associated cognitive dysfunction and to determine whether these mechanisms might be amenable to treatment or prevention.",2006-11-15,"Milbrandt, Eric B; Angus, Derek C",Crit Care,,,,document_parses/pdf_json/b3ab47699907f78c2ac478d06f682f56fa0cf351.json,document_parses/pmc_json/PMC1794449.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1794449/,
ps3mnpzq,c34dcfec2a5e68f31f6a0401d2cd636021d984bc,PMC,ProCAT: a data analysis approach for protein microarrays,10.1186/gb-2006-7-11-r110,PMC1794587,17109749,cc-by,"Protein microarrays provide a versatile method for the analysis of many protein biochemical activities. Existing DNA microarray analytical methods do not translate to protein microarrays due to differences between the technologies. Here we report a new approach, ProCAT, which corrects for background bias and spatial artifacts, identifies significant signals, filters nonspecific spots, and normalizes the resulting signal to protein abundance. ProCAT provides a powerful and flexible new approach for analyzing many types of protein microarrays.",2006-11-16,"Zhu, Xiaowei; Gerstein, Mark; Snyder, Michael",Genome Biol,,,,document_parses/pdf_json/c34dcfec2a5e68f31f6a0401d2cd636021d984bc.json,document_parses/pmc_json/PMC1794587.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1794587/,
m56agj4z,b0a0f45be3069a32ba190502ab88b6df6d520199,PMC,Positional clustering improves computational binding site detection and identifies novel cis-regulatory sites in mammalian GABA(A) receptor subunit genes,10.1093/nar/gkl1062,PMC1807961,17204484,cc-by-nc,"Understanding transcription factor (TF) mediated control of gene expression remains a major challenge at the interface of computational and experimental biology. Computational techniques predicting TF-binding site specificity are frequently unreliable. On the other hand, comprehensive experimental validation is difficult and time consuming. We introduce a simple strategy that dramatically improves robustness and accuracy of computational binding site prediction. First, we evaluate the rate of recurrence of computational TFBS predictions by commonly used sampling procedures. We find that the vast majority of results are biologically meaningless. However clustering results based on nucleotide position improves predictive power. Additionally, we find that positional clustering increases robustness to long or imperfectly selected input sequences. Positional clustering can also be used as a mechanism to integrate results from multiple sampling approaches for improvements in accuracy over each one alone. Finally, we predict and validate regulatory sequences partially responsible for transcriptional control of the mammalian type A γ-aminobutyric acid receptor (GABA(A)R) subunit genes. Positional clustering is useful for improving computational binding site predictions, with potential application to improving our understanding of mammalian gene expression. In particular, predicted regulatory mechanisms in the mammalian GABA(A)R subunit gene family may open new avenues of research towards understanding this pharmacologically important neurotransmitter receptor system.",2007-01-03,"Reddy, Timothy E.; Shakhnovich, Boris E.; Roberts, Daniel S.; Russek, Shelley J.; DeLisi, Charles",Nucleic Acids Res,,,,document_parses/pdf_json/b0a0f45be3069a32ba190502ab88b6df6d520199.json,document_parses/pmc_json/PMC1807961.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1807961/,
x2zq0lnt,d882f79283751d6c7f2e48cb991ee8abbcd913ae,PMC,The Transmissibility of Highly Pathogenic Avian Influenza in Commercial Poultry in Industrialised Countries,10.1371/journal.pone.0000349,PMC1831494,17406673,cc-by,"BACKGROUND: With the increased occurrence of outbreaks of H5N1 worldwide there is concern that the virus could enter commercial poultry farms with severe economic consequences. METHODOLOGY/PRINCIPAL FINDINGS: We analyse data from four recent outbreaks of highly pathogenic avian influenza (HPAI) in commercial poultry to estimate the farm-to-farm reproductive number for HPAI. The reproductive number is a key measure of the transmissibility of HPAI at the farm level because it can be used to evaluate the effectiveness of the control measures. In these outbreaks the mean farm-to-farm reproductive number prior to controls ranged from 1.1 to 2.4, with the maximum farm-based reproductive number in the range 2.2 to 3.2. Enhanced bio-security, movement restrictions and prompt isolation of the infected farms in all four outbreaks substantially reduced the reproductive number, but it remained close to the threshold value 1 necessary to ensure the disease will be eradicated. CONCLUSIONS/SIGNIFICANCE: Our results show that depending on the particular situation in which an outbreak of avian influenza occurs, current controls might not be enough to eradicate the disease, and therefore a close monitoring of the outbreak is required. The method we used for estimating the reproductive number is straightforward to implement and can be used in real-time. It therefore can be a useful tool to inform policy decisions.",2007-04-04,"Garske, Tini; Clarke, Paul; Ghani, Azra C.",PLoS One,,,,document_parses/pdf_json/d882f79283751d6c7f2e48cb991ee8abbcd913ae.json,document_parses/pmc_json/PMC1831494.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1831494/,
hf3nytb2,f3f471d10a36a7a28e9050c10bd4dfd680cba17b,PMC,The influenza pandemic preparedness planning tool InfluSim,10.1186/1471-2334-7-17,PMC1832202,17355639,cc-by,"BACKGROUND: Planning public health responses against pandemic influenza relies on predictive models by which the impact of different intervention strategies can be evaluated. Research has to date rather focused on producing predictions for certain localities or under specific conditions, than on designing a publicly available planning tool which can be applied by public health administrations. Here, we provide such a tool which is reproducible by an explicitly formulated structure and designed to operate with an optimal combination of the competing requirements of precision, realism and generality. RESULTS: InfluSim is a deterministic compartment model based on a system of over 1,000 differential equations which extend the classic SEIR model by clinical and demographic parameters relevant for pandemic preparedness planning. It allows for producing time courses and cumulative numbers of influenza cases, outpatient visits, applied antiviral treatment doses, hospitalizations, deaths and work days lost due to sickness, all of which may be associated with economic aspects. The software is programmed in Java, operates platform independent and can be executed on regular desktop computers. CONCLUSION: InfluSim is an online available software which efficiently assists public health planners in designing optimal interventions against pandemic influenza. It can reproduce the infection dynamics of pandemic influenza like complex computer simulations while offering at the same time reproducibility, higher computational performance and better operability.",2007-03-13,"Eichner, Martin; Schwehm, Markus; Duerr, Hans-Peter; Brockmann, Stefan O",BMC Infect Dis,,,,document_parses/pdf_json/f3f471d10a36a7a28e9050c10bd4dfd680cba17b.json,document_parses/pmc_json/PMC1832202.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1832202/,
byp2eqhd,323ece9056ef7a1d81faf3422e98def1efd38f70,PMC,Immune pathways and defence mechanisms in honey bees Apis mellifera,10.1111/j.1365-2583.2006.00682.x,PMC1847501,17069638,no-cc,"Social insects are able to mount both group-level and individual defences against pathogens. Here we focus on individual defences, by presenting a genome-wide analysis of immunity in a social insect, the honey bee Apis mellifera. We present honey bee models for each of four signalling pathways associated with immunity, identifying plausible orthologues for nearly all predicted pathway members. When compared to the sequenced Drosophila and Anopheles genomes, honey bees possess roughly one-third as many genes in 17 gene families implicated in insect immunity. We suggest that an implied reduction in immune flexibility in bees reflects either the strength of social barriers to disease, or a tendency for bees to be attacked by a limited set of highly coevolved pathogens.",2006-10-01,"Evans, J D; Aronstein, K; Chen, Y P; Hetru, C; Imler, J-L; Jiang, H; Kanost, M; Thompson, G J; Zou, Z; Hultmark, D",Insect Mol Biol,,,,document_parses/pdf_json/323ece9056ef7a1d81faf3422e98def1efd38f70.json,document_parses/pmc_json/PMC1847501.xml.json,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1847501/,
